id	ATC	Laboratorio	Forma	Nombre local	País	generic_name	Vía	commercial_name	presentation
5980	D11AC	['LABORATORIOS SZAMA S.A.']	['champú']	LAURINOL PLUS 0,05 g/0,1 g/2 g/100 ml Champú	['Argentina']	Champúes medicinales	['cutáneo']	LAURINOL PLUS	0,05 g/0,1 g/2 g/100 ml Champú
5981	M01AX05	['LABORATORIO EDGARDO JORGE GEZZI']	['polvo para solución oral']	REUMOSAN 1500 mg/1 sobre Polvo para sol. oral	['Argentina']	Glucosamina	['oral']	REUMOSAN	1500 mg/1 sobre Polvo para sol. oral
5982	G04BE03	['CONIFARMA CONSORCIO DE INTEG FARM S.A.']	['comprimido recubierto']	LIFANED 50 50 mg Comp. recub.	['Argentina']	Sildenafilo	['oral']	LIFANED	50 50 mg Comp. recub.
5983	J07BB02	['SANOFI PASTEUR S.A.']	['suspensión inyectable en jeringa precargada']	ISTIVAC4 15 mcg/15 mcg/30 mcg/0,5 ml Susp. iny. en jeringa precargada	['Argentina']	Gripe, virus inactivado, fragmentado o antígeno purificado	['intramuscular']		ISTIVAC4 15 mcg/15 mcg/30 mcg/0,5 ml Susp. iny. en jeringa precargada
5984	N04BC04	['GSK BIOPHARMA ARGENTINA S.A.']	['comprimido de liberación prolongada']	REQUIP PD 4 mg Comp. LP	['Argentina']	Ropinirol	['oral']	REQUIP PD	4 mg Comp. LP
5985	A02BC05	['QUIMICA ARISTON S.A.I.C.I.F.']	['comprimido recubierto gastrorresistente']	SOLUGASTRIL 20 mg Comp. recub. gastrorr.	['Argentina']	Esomeprazol	['oral']	SOLUGASTRIL	20 mg Comp. recub. gastrorr.
5986	J06BB04	['GRIFOLS ARGENTINA S.A.']	['solución inyectable']	IGANTIBE 1000 UI/5 ml Sol. iny.	['Argentina']	Hepatitis B inmunoglobulina	['intramuscular']	IGANTIBE	1000 UI/5 ml Sol. iny.
5987	L02BB03	['GOBBI NOVAG S.A.']	['comprimido']	DIMALAN 50 mg Comp.	['Argentina']	Bicalutamida	['oral']	DIMALAN	50 mg Comp.
5988	R05CB02	['LABORATORIO EDGARDO JORGE GEZZI']	['jarabe']	ULTRA PULMOSAN 2 mg/1 ml Jarabe	['Argentina']	Bromhexina	['oral']	ULTRA PULMOSAN	2 mg/1 ml Jarabe
5989	N06DA04	['EUROFARMA ARGENTINA S.A.']	['cápsula dura de liberación prolongada']	INTELEC ER 16 mg Cáps. LP	['Argentina']	Galantamina	['oral']	INTELEC ER	16 mg Cáps. LP
5990	C05CA04	['GENOMMA LABORATORIES ARGENTINA S.A.']	['crema dérmica']	GOICOECHEA FLEBO 2 g/100 g Crema dérmica	['Argentina']	Troxerutina	['cutáneo']	GOICOECHEA FLEBO	2 g/100 g Crema dérmica
5991	B05DB P2	['FRESENIUS MEDICAL CARE ARGENTINA SA']	['solución para diálisis']	CAPD 3 Sol. para diálisis	['Argentina']	Glucosa con electrolitos	['intraperitoneal']	CAPD	3 Sol. para diálisis
5992	C10AB05	['ABBOTT LABORATORIES ARGENTINA S.A.']	['cápsula']	CONTROLIP CÁPSULA 160 mg	['Argentina']	Fenofibrato	['oral']	CONTROLIP CÁPSULA	160 mg
5993	C09DA03 P1	['QUIMICA MONTPELLIER S.A.']		DIAPRESAN D 320 mg + 12,5 mg Comp. recub	['Argentina']	Valsartán + hidroclorotiazida		DIAPRESAN D	320 mg + 12,5 mg Comp. recub
5994	L01FD01	['CELNOVA ARGENTINA S.A.']		OGIVRI 420 mg Polvo liof. y disolv. para infus. IV	['Argentina']	Trastuzumab		OGIVRI	420 mg Polvo liof. y disolv. para infus. IV
5995	J01MA12	['LABORATORIOS RICHET S.A.']	['comprimido recubierto']	LEVOFLOXACINA RICHET 750 mg Comp. recub.	['Argentina']	Levofloxacino	['oral']	LEVOFLOXACINA RICHET	750 mg Comp. recub.
5996	A11CC04	['MEGALABS ARGENTINA S.A.U']	['cápsula blanda']	CALCITRIOL MEGALABS 0,25 mcg Cáps. blanda	['Argentina']	Calcitriol	['oral']	CALCITRIOL MEGALABS	0,25 mcg Cáps. blanda
5997	L01BC08	['JANSSEN CILAG FARMACEUTICA S.A.']	['liofilizado para solución inyectable']	DACOGEN 50 mg Polvo liof. para sol. iny.	['Argentina']	Decitabina	['intravenosa']	DACOGEN	50 mg Polvo liof. para sol. iny.
5998	L01XA03	['LABORATORIO KEMEX S.A.']	['liofilizado para solución inyectable']	OXALIPLATINO KEMEX 50 mg Polvo liof. para sol. iny.	['Argentina']	Oxaliplatino	['intravenosa']	OXALIPLATINO KEMEX	50 mg Polvo liof. para sol. iny.
5999	L01BC05	['LABORATORIO VARIFARMA S.A.']	['liofilizado para solución inyectable']	GEMCITABINA VARIFARMA 200 mg Polvo liof. para sol. iny.	['Argentina']	Gemcitabina	['intravenosa']	GEMCITABINA VARIFARMA	200 mg Polvo liof. para sol. iny.
6000	J01CA04	['LABORATORIOS MONSERRAT Y ECLAIR S.A.']	['polvo para suspensión oral']	AMOXICLER 500 mg/5 ml Polvo para susp. oral	['Argentina']	Amoxicilina	['oral']	AMOXICLER	500 mg/5 ml Polvo para susp. oral
6001	M01AE01	['KLONAL S.R.L.']	['suspensión oral']	IBUPROFENO KLONAL NF 2000 mg/100 ml Susp. oral	['Argentina']	Ibuprofeno	['oral']	IBUPROFENO KLONAL NF	2000 mg/100 ml Susp. oral
6002	A10BB12	['BALIARDA S.A.']	['comprimido']	GLIMEPLIC 2 2 mg Comp.	['Argentina']	Glimepirida	['oral']	GLIMEPLIC	2 2 mg Comp.
6003	L02BB03	['ASOFARMA S.A.I.C.']	['comprimido recubierto']	RAFFOLUTIL 50 50 mg Comp. recub.	['Argentina']	Bicalutamida	['oral']	RAFFOLUTIL	50 50 mg Comp. recub.
6004	C07AG02	['GADOR S.A.']	['cápsula dura de liberación prolongada']	FILTEN LP 80 mg Cáps. LP	['Argentina']	Carvedilol	['oral']	FILTEN	LP 80 mg Cáps. LP
6005	C09CA03	['ROEMMERS S.A.I.C.F.']	['comprimido recubierto']	RACORVAL 80 mg Comp. recub.	['Argentina']	Valsartán	['oral']	RACORVAL	80 mg Comp. recub.
6006	L01EF01	['LABORATORIO ELEA PHOENIX S.A.']	['cápsula dura']	PERCICLIB 125 mg Cáps.	['Argentina']	Palbociclib	['oral']	PERCICLIB	125 mg Cáps.
6007	R01AD05	['LABORATORIO PABLO CASSARA S.R.L.']	['suspensión para pulverización nasal']	RINO-B 50 mcg/1 dosis Susp. para pulv. Nasal	['Argentina']	Budesónida nasal	['nasal']	RINO-B	50 mcg/1 dosis Susp. para pulv. Nasal
6008	L01DC03	['TUTEUR S.A.C.I.F.I.A.']	['liofilizado para solución inyectable']	CRISOFIMINA 20 mg Polvo liof. para sol. iny.	['Argentina']	Mitomicina	['intravenosa']	CRISOFIMINA	20 mg Polvo liof. para sol. iny.
6009	L01CD01	['GP PHARM S.A.']	['solución inyectable']	PACLITAXEL GP PHARM 100 mg/16,7 ml Sol. iny.	['Argentina']	Paclitaxel	['intravenosa']	PACLITAXEL GP PHARM	100 mg/16,7 ml Sol. iny.
6010	L01EG01	['PFIZER S.R.L.']	['concentrado para solución para perfusión']	TORISEL 10 mg/1 ml Concentr. para sol. para perfus.	['Argentina']	Temsirolimus	['intravenosa']	TORISEL	10 mg/1 ml Concentr. para sol. para perfus.
6011	M01AE01	['BIOTENK S.A.']	['comprimido']	IBUTENK FORTE 800 mg Comp.	['Argentina']	Ibuprofeno	['oral']	IBUTENK FORTE	800 mg Comp.
6012	G04BD10	['BALIARDA S.A.']	['comprimido liberación osmótica']	CONTINEX 7,5 7,5 mg Comp. LO	['Argentina']	Darifenacina	['oral']	CONTINEX	7,5 7,5 mg Comp. LO
6013	J01MA12	['MONTE VERDE S.A.']	['comprimido recubierto']	UNIFLOX 500 mg Comp. recub.	['Argentina']	Levofloxacino	['oral']	UNIFLOX	500 mg Comp. recub.
6014	C05CA53 P1	['LABORATORIO ELEA PHOENIX S.A.']	['comprimido masticable']	CVP FLEBO COMPRIMIDO MASTICABLE 450 mg/50 mg	['Argentina']	Diosmina + hesperidina	['oral']	CVP FLEBO	COMPRIMIDO MASTICABLE 450 mg/50 mg
6015	M05BA04	['GADOR S.A.']	['comprimido recubierto']	MARVIL 70 mg Comp. recub.	['Argentina']	Alendrónico ácido	['oral']	MARVIL	70 mg Comp. recub.
6016	M09AX01	['FINADIET S.A.I.C.F.E.I.']	['comprimido recubierto']	PERLAVITA 120 mg Comp. recub.	['Argentina']	Hialurónico ácido	['oral']	PERLAVITA	120 mg Comp. recub.
6017	R06AE07	['IVAX ARGENTINA S.A.']	['comprimido recubierto']	DEXALERGIN C 10 mg Comp. recub.	['Argentina']	Cetirizina	['oral']	DEXALERGIN C	10 mg Comp. recub.
6018	A11EC	['LABORATORIO ELEA PHOENIX S.A.']	['comprimido recubierto']	HOLOMAGNESIO B6 530 mg/125 mg Comp. recub.	['Argentina']	Vitaminas del complejo B con minerales	['oral']	HOLOMAGNESIO	B6 530 mg/125 mg Comp. recub.
6019	C09CA07	['LABORATORIO ELEA PHOENIX S.A.']	['comprimido']	BERTEL 80 mg Comp.	['Argentina']	Telmisartán	['oral']	BERTEL	80 mg Comp.
6020	D02AX	['EURODERM S.R.L.']	['crema dérmica']	EURODERM A 600000 UI/1,75 mg/0,05 g/100 g Crema dérmica	['Argentina']	Otros emolientes y protectores	['vía tópica']	EURODERM A	600000 UI/1,75 mg/0,05 g/100 g Crema dérmica
6021	N05AH03	['CELNOVA ARGENTINA S.A.']	['comprimido recubierto']	OLANZANOVA 5 mg Comp. recub.	['Argentina']	Olanzapina	['oral']	OLANZANOVA	5 mg Comp. recub.
6022	N03AX14	['SIEGFRIED S.A.']	['comprimido recubierto']	LEVITAL 1000 1000 mg Comp. recub.	['Argentina']	Levetiracetam	['oral']	LEVITAL	1000 1000 mg Comp. recub.
6023	R01AD05	['LABORATORIO ELEA PHOENIX S.A.']	['suspensión para pulverización nasal']	NEUMOTEX NASAL 50 mcg/1 dosis Susp. para pulv. Nasal	['Argentina']	Budesónida nasal	['nasal']	NEUMOTEX	NASAL 50 mcg/1 dosis Susp. para pulv. Nasal
6024	J01DE01	['LABORATORIO INTERNACIONAL ARGENTINO S.A.']	['polvo para solución inyectable']	FADA CEFEPIME 1000 mg Polvo para sol. iny.	['Argentina']	Cefepima	['intramuscular']	FADA CEFEPIME	1000 mg Polvo para sol. iny.
6025	C01DA08	['ROEMMERS S.A.I.C.F.']	['comprimido sublingual']	MEDOCOR SUBLINGUAL 5 mg Comp. sublingual	['Argentina']	Isosorbida dinitrato	['sublingual']	MEDOCOR SUBLINGUAL	5 mg Comp. sublingual
6026	A10AB05	['NOVO NORDISK PHARMA ARGENTINA S.A.']	['solución inyectable']	FIASP 100 UI/1 ml Sol. iny.	['Argentina']	Insulina asparta	['intravenosa']	FIASP	100 UI/1 ml Sol. iny.
6027	R01AD09	['ORGANON ARGENTINA S.R.L.']	['suspensión para pulverización nasal']	NASONEX MINI 50 mcg/1 dosis Susp. para pulv. Nasal	['Argentina']	Mometasona nasal	['nasal']	NASONEX MINI	50 mcg/1 dosis Susp. para pulv. Nasal
6028	N02BE51	['LABORATORIOS BERNABO S.A.']	['comprimido recubierto']	QURA PLUS Comp. recub.	['Argentina']	Paracetamol, asociaciones excl. psicolépticos	['oral']	QURA PLUS	Comp. recub.
6029	J07BF03	['SINERGIUM BIOTECH S.A.']	['suspensión inyectable']	VAXIPOLIO 40 UD/8 UD/32 UD/0,5 ml Susp. iny.	['Argentina']	Poliomielitis, virus entero inactivado, trivalente	['intramuscular']	VAXIPOLIO	40 UD/8 UD/32 UD/0,5 ml Susp. iny.
6030	C05CX P3	['QUIMICA ARISTON S.A.I.C.I.F.']	['comprimido recubierto']	CASTANA DE INDIA SC 75 mg/1,5 mg Comp. recub.	['Argentina']	Castaño indias + vitamina P	['oral']	CASTANA DE INDIA SC	75 mg/1,5 mg Comp. recub.
6031	J01XA01	['DRAWER S.A.']	['polvo para concentrado para solución para perfusión']	VANCOMICINA DRAWER 500 mg Polvo para concentr. para sol. para infus.	['Argentina']	Vancomicina	['intravenosa']	VANCOMICINA DRAWER	500 mg Polvo para concentr. para sol. para infus.
6032	M01AB05	['LABORATORIOS BAGO S.A.']	['comprimido recubierto']	DIOXAFLEX COMPLEX Comp. recub.	['Argentina']	Diclofenaco	['oral']	DIOXAFLEX COMPLEX	Comp. recub.
6033	C10AA07	['LAFEDAR S.A.']	['comprimido recubierto']	TIALIPOL 10 10 mg Comp. recub.	['Argentina']	Rosuvastatina	['oral']	TIALIPOL	10 10 mg Comp. recub.
6034	N05CF02	['GADOR S.A.']	['comprimido de liberación modificada']	SOMIT CR 12,5 mg Comp. LM	['Argentina']	Zolpidem	['oral']	SOMIT CR	12,5 mg Comp. LM
6035	N05AA01	['CEVALLOS SALUD S.R.L.']	['comprimido']	CLORPROMAZINA CEVALLOS 100 mg Comp.	['Argentina']	Clorpromazina	['oral']	CLORPROMAZINA CEVALLOS	100 mg Comp.
6036	J01CA04	['LABORATORIOS FABRA S.A.']	['polvo para suspensión oral']	DARZITIL 250 mg/5 ml Polvo para susp. oral	['Argentina']	Amoxicilina	['oral']	DARZITIL	250 mg/5 ml Polvo para susp. oral
6037	M02AA07	['LABORATORIOS BERNABO S.A.']	['gel cutáneo']	SOLOCALM 1 g/100 g Gel dérmico	['Argentina']	Piroxicam tópico	['vía tópica']	SOLOCALM	1 g/100 g Gel dérmico
6038	V04CX05	['LABORATORIOS BACON S.A.I.C.']	['comprimido efervescente']	TAU-KIT 100 mg Comp. efervescente	['Argentina']	13C urea	['oral']	TAU-KIT	100 mg Comp. efervescente
6039	N02AA01	['ROSPAW S.R.L.']	['comprimido']	GNO 60 mg Comp.	['Argentina']	Morfina	['oral']	GNO	60 mg Comp.
6040	S01AA12	['LABORATORIO ELEA PHOENIX S.A.']	['solución oftálmica']	FOTEX 3 mg/1 ml Sol. oftálmica	['Argentina']	Tobramicina oftálmica	['oftálmica']	FOTEX	3 mg/1 ml Sol. oftálmica
6041	C07AG02	['LABORATORIOS BERNABO S.A.']	['comprimido']	CORAFEN 25 25 mg Comp.	['Argentina']	Carvedilol	['oral']	CORAFEN	25 25 mg Comp.
6042	D05AX02	['LABORATORIOS ANDROMACO S.A.I.C.E.I.']	['pomada']	DAIVONEX 50 mcg/1 g Ung. dérmico	['Argentina']	Calcipotriol	['vía tópica']	DAIVONEX	50 mcg/1 g Ung. dérmico
6043	A03FA	['LABORATORIO AUSTRAL S.A.']	['comprimido']	DOM SIMECON 10 mg/200 mg Comp.	['Argentina']	Propulsivos	['oral']	DOM SIMECON	10 mg/200 mg Comp.
6044	L01XA03	['LABORATORIOS ASPEN S.A.']	['liofilizado para solución inyectable']	KEBIR 100 mg Polvo liof. para sol. iny.	['Argentina']	Oxaliplatino	['intravenosa']	KEBIR	100 mg Polvo liof. para sol. iny.
6045	B05BB02	['P.L. RIVERO Y CIA. S.A.']	['solución inyectable']	SOLUCIONES PARENTERALES DILUIDAS PARA USO DIRECTO 10 g/0,15 g/0,234 g/100 ml Sol. iny.	['Argentina']	Electrolitos con carbohidratos	['intravenosa']	SOLUCIONES PARENTERALES DILUIDAS PARA USO DIRECTO	10 g/0,15 g/0,234 g/100 ml Sol. iny.
6046	C09AA02	['BIOTENK S.A.']	['comprimido']	PRILTENK 10 mg Comp.	['Argentina']	Enalapril	['oral']	PRILTENK	10 mg Comp.
6047	B01AB05	['LABORATORIO ELEA PHOENIX S.A.']	['solución inyectable']	OMATEX SOLUCIÓN INYECTABLE 80 mg/0,8 mL en jeringa precargada	['Argentina']	Enoxaparina	['subcutánea']	OMATEX	SOLUCIÓN INYECTABLE 80 mg/0,8 mL en jeringa precargada
6048	R06AX27	['LABORATORIOS MAR S.A.']	['jarabe']	DESLORAMAR 50 mg/100 ml Jarabe	['Argentina']	Desloratadina	['oral']	DESLORAMAR	50 mg/100 ml Jarabe
6049	S01AA17	['LABORATORIO ELEA PHOENIX S.A.']	['pomada oftálmica']	ERITROMICINA ELEA 0,5 g/100 g Ung. oftálmico	['Argentina']	Eritromicina oftálmica	['oftálmica']	ERITROMICINA ELEA	0,5 g/100 g Ung. oftálmico
6050	L01BC05	['LABORATORIOS IMA S.A.I.C.']	['liofilizado para solución inyectable']	GEMCITABINA IMA 1 g Polvo liof. para sol. iny.	['Argentina']	Gemcitabina	['intravenosa']	GEMCITABINA IMA	1 g Polvo liof. para sol. iny.
6051	R03DC03	['LABORATORIOS CASASCO S.A.I.C.']	['comprimido masticable']	MONTRATE 4 mg Comp. masticable	['Argentina']	Montelukast	['oral']	MONTRATE	4 mg Comp. masticable
6052	N02AA05	['GOBBI NOVAG S.A.']	['comprimido de liberación prolongada']	OXINOVAG 20 mg Comp. LP	['Argentina']	Oxicodona	['oral']	OXINOVAG	20 mg Comp. LP
6053	R03AL08	['GSK BIOPHARMA ARGENTINA S.A.']	['polvo para inhalación']	TRELEGY ELLIPTA 100 mcg/62,5 mcg/25 mcg/1 dosis Polvo para inhal.	['Argentina']	Vilanterol, bromuro de umeclidinio y fluticasona furoato	['inhalatoria']	TRELEGY ELLIPTA	100 mcg/62,5 mcg/25 mcg/1 dosis Polvo para inhal.
6054	C01AA05	['KLONAL S.R.L.']	['solución inyectable']	DIGOCARD-G 0,25 mg/1 ml Sol. iny.	['Argentina']	Digoxina	['intramuscular']	DIGOCARD-G	0,25 mg/1 ml Sol. iny.
6055	C09DB01	['ROEMMERS S.A.I.C.F.']	['comprimido recubierto']	RACORVAL A 160 mg/10 mg Comp. recub.	['Argentina']	Valsartán y amlodipino	['oral']	RACORVAL A	160 mg/10 mg Comp. recub.
6056	M01AB55 P4	['LABORATORIOS BETA S.A.']	['cápsula blanda']	OXADISTEN CB 50 mg/4 mg Cáps. blanda	['Argentina']	Diclofenaco + pridinol	['oral']	OXADISTEN CB	50 mg/4 mg Cáps. blanda
6057	N03AX11	['JANSSEN CILAG FARMACEUTICA S.A.']	['comprimido']	TOPAMAC 50 mg Comp.	['Argentina']	Topiramato	['oral']	TOPAMAC	50 mg Comp.
6058	R06AA52	['LABORATORIO ELEA PHOENIX S.A.']	['jarabe']	BENADRYL DESCONGESTIVO 250 mg/600 mg/100 ml Jarabe	['Argentina']	Difenhidramina, asociaciones	['oral']	BENADRYL DESCONGESTIVO	250 mg/600 mg/100 ml Jarabe
6059	N02BF01	['LABORATORIOS CASASCO S.A.I.C.']	['comprimido recubierto']	ELIFER 300 mg Comp. recub.	['Argentina']	Gabapentina	['oral']	ELIFER	300 mg Comp. recub.
6060	N02BE01	['GRAMON MILLET S.A.']	['comprimido masticable']	MEJORAL PARA NIÑOS 80 mg Comp. masticable	['Argentina']	Paracetamol	['oral']	MEJORAL PARA NIÑOS	80 mg Comp. masticable
6061	N05CM18	['LABORATORIOS RICHET S.A.']	['solución inyectable']	DEXMEDETOMIDINA RICHET 200 mcg/2 ml Sol. iny.	['Argentina']	Dexmedetomidina	['intravenosa']	DEXMEDETOMIDINA RICHET	200 mcg/2 ml Sol. iny.
6062	C07AB07	['ROEMMERS S.A.I.C.F.']	['comprimido recubierto']	CORBIS 5 mg Comp. recub.	['Argentina']	Bisoprolol	['oral']	CORBIS	5 mg Comp. recub.
6063	L04AA13	['LABORATORIO RONTAG S.A.']	['comprimido recubierto']	LEFLUAR 20 mg Comp. recub.	['Argentina']	Leflunomida	['oral']	LEFLUAR	20 mg Comp. recub.
6064	L01XG01	['LABORATORIO KEMEX S.A.']	['liofilizado para solución inyectable']	BORTMEX 3,5 mg Polvo liof. para sol. iny.	['Argentina']	Bortezomib	['intravenosa']	BORTMEX	3,5 mg Polvo liof. para sol. iny.
6065	A10BD19	['BOEHRINGER INGELHEIM S.A.']	['comprimido recubierto']	GLYXAMBI 25 mg/5 mg Comp. recub.	['Argentina']	Linagliptina y empagliflozina	['oral']	GLYXAMBI	25 mg/5 mg Comp. recub.
6066	R07AX M7	['LABORATORIOS CASASCO S.A.I.C.']	['granulado']	BRONCHO VAXOM 20 mg/1 sobre Granul.	['Argentina']	Lisados bacterianos liofilizados	['oral']	BRONCHO VAXOM	20 mg/1 sobre Granul.
6067	L02BB03	['KILAB S.R.L.']	['comprimido recubierto']	BICALUTAMIDA KILAB 50 mg Comp. recub.	['Argentina']	Bicalutamida	['oral']	BICALUTAMIDA KILAB	50 mg Comp. recub.
6068	B01AC23	['CRAVERI S.A.I.C.']	['comprimido']	CILAAL 50 mg Comp.	['Argentina']	Cilostazol	['oral']	CILAAL	50 mg Comp.
6069	C10BA06	['LABORATORIOS BERNABO S.A.']	['comprimido recubierto']	ROSUBER PLUS 10 mg/10 mg Comp. recub.	['Argentina']	Rosuvastatina y ezetimiba	['oral']	ROSUBER PLUS	10 mg/10 mg Comp. recub.
6070	B01AD01	['BIOFACTOR S.A.']	['polvo para solución inyectable']	STREPTOFACTOR 1.500.000 1500000 UI Polvo para sol. iny.	['Argentina']	Estreptoquinasa	['intravenosa']	STREPTOFACTOR	1.500.000 1500000 UI Polvo para sol. iny.
6071	C07AG02	['LABORATORIOS BAGO S.A.']	['comprimido']	CARVEDIL 3,125 mg Comp.	['Argentina']	Carvedilol	['oral']	CARVEDIL	3,125 mg Comp.
6072	L01DC03	['LABORATORIO LKM S.A.']	['polvo para solución inyectable']	MITOMICINA LKM 20 mg Polvo para sol. iny.	['Argentina']	Mitomicina	['intravenosa']	MITOMICINA LKM	20 mg Polvo para sol. iny.
6073	G04CA02	['BALIARDA S.A.']	['comprimido de liberación prolongada']	PROSTOKLAR 0,4 mg Comp. LP	['Argentina']	Tamsulosina	['oral']	PROSTOKLAR	0,4 mg Comp. LP
6074	B05BA03 M1	['NORGREEN S.A.']	['solución inyectable']	SOLUCION DE DEXTROSA NORGREEN 5 g/100 ml Sol. iny.	['Argentina']	Glucosa, sol. para nutrición parenteral	['parenteral']	SOLUCION DE DEXTROSA NORGREEN	5 g/100 ml Sol. iny.
6075	L03AA13	['GEMABIOTECH S.A.U.']	['solución inyectable en jeringa precargada']	PEG - NEUTROPINE 6 mg Sol. iny. en jeringa precargada	['Argentina']	Pegfilgrastim	['subcutánea']	PEG - NEUTROPINE	6 mg Sol. iny. en jeringa precargada
6076	R06AE07	['LABORATORIO ELEA PHOENIX S.A.']	['cápsula blanda']	ALERNIX 24 RAPIDA ACCION 10 mg Cáps. blanda	['Argentina']	Cetirizina	['oral']	ALERNIX	24 RAPIDA ACCION 10 mg Cáps. blanda
6077	C01BC04	['ROEMMERS S.A.I.C.F.']	['comprimido']	DIONDEL 100 mg Comp.	['Argentina']	Flecainida	['oral']	DIONDEL	100 mg Comp.
6078	N01BB02	['DENVER FARMA S.A.']	['solución inyectable']	LIDOCAINA DENVER FARMA 2 g/100 ml Sol. iny.	['Argentina']	Lidocaína anestésico local	['oral']	LIDOCAINA DENVER FARMA	2 g/100 ml Sol. iny.
6079	G04BD08	['LABORATORIOS CASASCO S.A.I.C.']	['comprimido recubierto']	SOLIFEN 5 mg Comp. recub.	['Argentina']	Solifenacina	['oral']	SOLIFEN	5 mg Comp. recub.
6080	R05FA01 P9	['ROEMMERS S.A.I.C.F.']	['jarabe']	MUCOLITIC ANTITUSIVO 3 g/100 mg/100 ml Jarabe	['Argentina']	Dextrometorfano + carboximetilcisteína	['oral']	MUCOLITIC ANTITUSIVO	3 g/100 mg/100 ml Jarabe
6081	A07EA06	['BIOTOSCANA FARMA S.A.']	['espuma rectal']	BUDENOFALK 2 mg Espuma rectal	['Argentina']	Budesónida	['rectal']	BUDENOFALK	2 mg Espuma rectal
6082	J01DB01	['LABORATORIOS BAGO S.A.']	['comprimido recubierto']	SEPTILISIN DUO 1000 mg Comp. recub.	['Argentina']	Cefalexina	['oral']	SEPTILISIN DUO	1000 mg Comp. recub.
6083	C10BX06	['GADOR S.A.']	['cápsula']	OMNIPIL 100 mg/20 mg/5 mg Cáps.	['Argentina']	Atorvastatina, ácido acetilsalicílico y ramipril	['oral']	OMNIPIL	100 mg/20 mg/5 mg Cáps.
6084	N02CA51	['ROEMMERS S.A.I.C.F.']	['comprimido recubierto']	COMPLEGEL VASCULAR 100 mg/4,5 mg Comp. recub.	['Argentina']	Dihidroergotamina, asociaciones	['oral']	COMPLEGEL VASCULAR	100 mg/4,5 mg Comp. recub.
6085	J01AA02	['LAFEDAR S.A.']	['comprimido recubierto']	DOXICLINA 100 mg Comp. recub.	['Argentina']	Doxiciclina	['oral']	DOXICLINA	100 mg Comp. recub.
6086	C05CA04	['LABORATORIO EDGARDO JORGE GEZZI']	['gel cutáneo']	ARCELIGASOL FLEBO 2 g/100 g Gel dérmico	['Argentina']	Troxerutina	['vía tópica']	ARCELIGASOL FLEBO	2 g/100 g Gel dérmico
6087	C09BB13	['IVAX ARGENTINA S.A.']	['cápsula dura']	TERLOC DUO 5 mg/20 mg Cáps. dura	['Argentina']	Benazepril y amlodipino	['oral']	TERLOC DUO	5 mg/20 mg Cáps. dura
6088	J01DB04	['DRAWER S.A.']	['polvo para solución inyectable']	CEFAZOLINA DRAWER 1000 mg Polvo para sol. iny.	['Argentina']	Cefazolina	['intravenosa']	CEFAZOLINA DRAWER	1000 mg Polvo para sol. iny.
6089	N05BA12	['KLONAL S.R.L.']	['comprimido']	ALPRAZOLAM KLONAL 2 mg Comp.	['Argentina']	Alprazolam	['oral']	ALPRAZOLAM KLONAL	2 mg Comp.
6090	N02AB03	['IVAX ARGENTINA S.A.']	['comprimido bucodispersable']	FENTORA 400 mcg Comp. disolución bucal	['Argentina']	Fentanilo, analgésico	['gingival']	FENTORA	400 mcg Comp. disolución bucal
6091	N04BC05	['LABORATORIOS BETA S.A.']	['comprimido']	NEUROSOMAT 0,25 mg Comp.	['Argentina']	Pramipexol	['oral']	NEUROSOMAT	0,25 mg Comp.
6092	B03XA01 M1	['LABORATORIO PABLO CASSARA S.R.L.']	['solución inyectable']	EPOGEN 2000 UI/1 ml Sol. iny.	['Argentina']	Epoetina alfa	['intravenosa']	EPOGEN	2000 UI/1 ml Sol. iny.
6093	D07AC01	['CEVALLOS SALUD S.R.L.']	['crema']	CEVICORT 0,1 g/100 g Crema	['Argentina']	Betametasona tópica	['vía tópica']	CEVICORT	0,1 g/100 g Crema
6094	N05BA09	['LABORATORIO ELEA PHOENIX S.A.']	['comprimido']	KARIDIUM 10 mg Comp.	['Argentina']	Clobazam	['oral']	KARIDIUM	10 mg Comp.
6095	M01AH05	['CRAVERI S.A.I.C.']	['comprimido recubierto']	ETOREX 60 mg Comp. recub.	['Argentina']	Etoricoxib	['oral']	ETOREX	60 mg Comp. recub.
6096	J02AC01	['BIOTENK S.A.']	['comprimido']	NIPAR 150 mg Comp.	['Argentina']	Fluconazol	['oral']	NIPAR	150 mg Comp.
6097	V08AA01	['GOBBI NOVAG S.A.']	['solución inyectable']	TRIYOSOM 76 M 40 g/36 g/100 ml Sol. iny.	['Argentina']	Diatrizoico ácido	['intravenosa']	TRIYOSOM	76 M 40 g/36 g/100 ml Sol. iny.
6098	R01BA52 P4	['ROEMMERS S.A.I.C.F.']	['solución oral']	DECIDEX PLUS 0,1 g/1,2 g/100 ml Sol. oral	['Argentina']	Pseudoefedrina + loratadina	['oral']	DECIDEX PLUS	0,1 g/1,2 g/100 ml Sol. oral
6099	M01AB15	['MICROSULES ARGENTINA S A DE SERVICIOS COM IND INMB AGROPECUARIA']	['comprimido']	KEMANAT 10 mg Comp.	['Argentina']	Ketorolaco	['oral']	KEMANAT	10 mg Comp.
6100	L01EA02	['CELNOVA ARGENTINA S.A.']	['comprimido recubierto']	DASANOVA 50 mg Comp. recub.	['Argentina']	Dasatinib	['oral']	DASANOVA	50 mg Comp. recub.
